gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
14061,0.0000,0.0000,0.0000,0.0000
14062,0.0000,0.0000,0.0000,0.0000
14063,0.0000,0.0000,0.0000,0.0000
14064,0.0000,0.0000,0.0000,0.0000
14065,0.0000,0.0000,0.0000,0.0000
14066,0.0000,0.0000,0.0000,0.0000
14067,0.0000,0.0000,0.0000,0.0000
14068,0.0000,0.0000,0.0000,0.0000
14069,0.0000,0.0000,0.0000,0.0000
14070,0.0000,0.0000,0.0000,0.0000
14071,0.0000,0.0000,0.0000,0.0000
14072,0.0000,0.0000,0.0000,0.0000
14073,0.0000,0.0000,0.0000,0.0000
14074,0.0000,0.0000,0.0000,0.0000
14075,0.0000,0.0000,0.0000,0.0000
14076,0.0000,0.0000,0.0000,0.0000
14077,0.0000,0.0000,0.0000,0.0000
14078,0.0184,0.0000,0.0020,0.0014
14079,0.4148,0.0004,0.0536,0.0394
14080,0.5632,0.0002,0.0819,0.0563
14081,0.4688,0.0001,0.0544,0.0363
14082,0.0850,0.0000,0.0097,0.0063
14083,0.4101,0.0003,0.0584,0.0416
14084,0.4641,0.0018,0.1035,0.0724
14085,0.3546,0.0053,0.1470,0.0911
14086,0.4465,0.0063,0.1747,0.1009
14087,0.4092,0.0084,0.2316,0.1135
14088,0.5562,0.0030,0.1562,0.1023
14089,0.5070,0.0125,0.1664,0.1291
14090,0.2617,0.0300,0.1662,0.3018
14091,0.5560,0.0133,0.1345,0.1177
14092,0.4606,0.0430,0.1479,0.1162
14093,0.5766,0.0383,0.1226,0.0888
14094,0.5218,0.0025,0.1349,0.0826
14095,0.3387,0.0073,0.2098,0.1101
14096,0.3664,0.0093,0.2387,0.1213
14097,0.2486,0.0109,0.2560,0.1149
14098,0.3584,0.0069,0.1991,0.0971
14099,0.4887,0.0055,0.1549,0.0950
14100,0.2638,0.0087,0.2032,0.1325
14101,0.3976,0.0088,0.1633,0.1346
14102,0.2886,0.2773,0.1170,0.1725
14103,0.0320,0.4209,0.1357,0.2009
14104,0.0186,0.6131,0.0457,0.1225
14105,0.0105,0.5493,0.0383,0.1207
14106,0.0083,0.3997,0.0438,0.2275
14107,0.0026,0.1229,0.0570,0.4386
14108,0.0043,0.1526,0.0573,0.4356
14109,0.0028,0.1024,0.0565,0.4471
14110,0.0037,0.1948,0.0501,0.3559
14111,0.0027,0.1980,0.0465,0.3257
14112,0.0020,0.1896,0.0440,0.3031
14113,0.0013,0.2575,0.0386,0.2287
14114,0.0039,0.3433,0.0387,0.2017
14115,0.0050,0.3329,0.0413,0.2271
14116,0.0126,0.4069,0.0438,0.2242
14117,0.0283,0.4623,0.0430,0.1950
14118,0.0303,0.4724,0.0408,0.1769
14119,0.0117,0.5057,0.0390,0.1393
14120,0.0200,0.5538,0.0400,0.1294
14121,0.0214,0.6061,0.0389,0.1000
14122,0.0179,0.3780,0.0376,0.1270
14123,0.0286,0.4763,0.0333,0.1017
14124,0.0406,0.5920,0.0382,0.0920
14125,0.0997,0.6562,0.0370,0.0902
14126,0.0693,0.6690,0.0394,0.0933
14127,0.1507,0.5404,0.0770,0.1247
14128,0.0919,0.6076,0.0718,0.1077
14129,0.3743,0.1887,0.1536,0.1502
14130,0.3001,0.0359,0.2046,0.1745
14131,0.1673,0.0044,0.0463,0.0385
14132,0.4108,0.0038,0.1586,0.1092
14133,0.4624,0.0043,0.1939,0.1342
14134,0.4078,0.0030,0.1599,0.1051
14135,0.0600,0.0001,0.0217,0.0138
14136,0.0392,0.0000,0.0137,0.0090
14137,0.4428,0.0021,0.1850,0.1285
14138,0.5069,0.0017,0.1986,0.1346
14139,0.4103,0.0018,0.1689,0.1086
14140,0.3815,0.0007,0.1125,0.0728
14141,0.4015,0.0005,0.1244,0.0804
14142,0.5121,0.0004,0.0987,0.0634
14143,0.5300,0.0019,0.1462,0.0912
14144,0.5116,0.0025,0.1829,0.1123
14145,0.5397,0.0006,0.1184,0.0753
14146,0.5558,0.0002,0.0950,0.0622
14147,0.6143,0.0003,0.1047,0.0713
14148,0.4958,0.0002,0.0749,0.0498
14149,0.4291,0.0026,0.1346,0.0736
14150,0.5700,0.0003,0.1026,0.0673
14151,0.5784,0.0004,0.0882,0.0556
14152,0.6085,0.0003,0.0881,0.0572
14153,0.5114,0.0009,0.0794,0.0550
14154,0.5248,0.0008,0.0873,0.0602
14155,0.5649,0.0011,0.1100,0.0698
14156,0.6380,0.0009,0.1128,0.0728
14157,0.6061,0.0028,0.1171,0.0723
14158,0.5506,0.0044,0.1563,0.0973
14159,0.3515,0.0130,0.2918,0.1450
14160,0.4752,0.0061,0.2159,0.1103
14161,0.4679,0.0119,0.2492,0.1185
14162,0.3999,0.0100,0.2729,0.1359
14163,0.3921,0.0061,0.2603,0.1500
14164,0.4175,0.0122,0.3040,0.1123
14165,0.3466,0.0196,0.3553,0.1082
14166,0.3895,0.0191,0.3031,0.1545
14167,0.5489,0.0023,0.1742,0.1185
14168,0.5838,0.0006,0.1070,0.0697
14169,0.4620,0.0079,0.1608,0.1460
14170,0.3887,0.0089,0.1862,0.1254
14171,0.4190,0.0088,0.2202,0.1739
14172,0.3662,0.0136,0.2735,0.1618
14173,0.3488,0.0105,0.2662,0.1374
14174,0.3804,0.0035,0.1804,0.1063
14175,0.3941,0.0049,0.1966,0.1239
14176,0.4178,0.0008,0.1292,0.0877
14177,0.4214,0.0003,0.1231,0.0817
14178,0.4809,0.0011,0.1558,0.1108
14179,0.3499,0.0083,0.2153,0.1344
14180,0.3175,0.0047,0.1645,0.1088
14181,0.4171,0.0054,0.1988,0.1530
14182,0.3484,0.0054,0.2065,0.1441
14183,0.3591,0.0112,0.2510,0.1537
14184,0.5612,0.0013,0.1268,0.0947
14185,0.4737,0.0073,0.1850,0.1691
14186,0.5121,0.0036,0.1746,0.1188
14187,0.5096,0.0035,0.1611,0.1137
14188,0.6038,0.0007,0.1274,0.0849
14189,0.3010,0.0057,0.1405,0.1184
14190,0.3550,0.0002,0.0825,0.0536
14191,0.4371,0.0056,0.1355,0.1179
14192,0.3008,0.0184,0.1676,0.2687
14193,0.4290,0.0139,0.1851,0.2211
14194,0.4120,0.0034,0.0587,0.0408
14195,0.0000,0.0000,0.0000,0.0000
14196,0.0701,0.0197,0.0146,0.0133
14197,0.5075,0.0144,0.1118,0.0939
14198,0.6090,0.0096,0.1283,0.0878
14199,0.6207,0.0037,0.1165,0.0841
14200,0.5754,0.0083,0.1066,0.1408
14201,0.6826,0.0127,0.0771,0.0524
14202,0.3909,0.0046,0.0433,0.0307
14203,0.0005,0.0001,0.0003,0.0003
14204,0.0000,0.0000,0.0000,0.0000
14205,0.0000,0.0000,0.0000,0.0000
14206,0.0000,0.0000,0.0000,0.0000
14207,0.0000,0.0000,0.0000,0.0000
14208,0.0000,0.0000,0.0000,0.0000
14209,0.0000,0.0000,0.0000,0.0000
14210,0.0000,0.0000,0.0000,0.0000
14211,0.0000,0.0000,0.0000,0.0000
14212,0.0000,0.0000,0.0000,0.0000
14213,0.0000,0.0000,0.0000,0.0000
14214,0.0000,0.0000,0.0000,0.0000
14215,0.0000,0.0000,0.0000,0.0000
14216,0.0000,0.0000,0.0000,0.0000
14217,0.0000,0.0000,0.0000,0.0000
14218,0.0000,0.0000,0.0000,0.0000
14219,0.0000,0.0000,0.0000,0.0000
14220,0.0000,0.0000,0.0000,0.0000
14221,0.0000,0.0000,0.0000,0.0000
14222,0.0000,0.0000,0.0000,0.0000
14223,0.0000,0.0000,0.0000,0.0000
14224,0.0000,0.0000,0.0000,0.0000
14225,0.0008,0.0000,0.0000,0.0000
14226,0.3257,0.0000,0.0309,0.0203
14227,0.5356,0.0039,0.1195,0.1046
14228,0.5375,0.0026,0.1130,0.0827
14229,0.2223,0.0001,0.0387,0.0260
14230,0.3168,0.0000,0.0301,0.0202
14231,0.3655,0.0018,0.0902,0.0618
14232,0.3353,0.0078,0.1744,0.1166
14233,0.3652,0.0052,0.1569,0.0822
14234,0.3445,0.0100,0.2266,0.1065
14235,0.3092,0.0089,0.2406,0.1265
14236,0.4567,0.0025,0.1860,0.1147
14237,0.5065,0.0028,0.1631,0.1154
14238,0.5234,0.0148,0.1312,0.1433
14239,0.3991,0.0210,0.1981,0.1985
14240,0.5560,0.0162,0.1374,0.1041
14241,0.4846,0.0119,0.1195,0.0867
14242,0.5478,0.0027,0.1564,0.0938
14243,0.3919,0.0075,0.2241,0.1117
14244,0.2092,0.0144,0.2945,0.1248
14245,0.2174,0.0107,0.2662,0.1119
14246,0.5081,0.0034,0.1459,0.0887
14247,0.3412,0.0065,0.1856,0.0962
14248,0.3358,0.0082,0.1709,0.1260
14249,0.4057,0.0130,0.1572,0.1400
14250,0.2817,0.2541,0.1371,0.1848
14251,0.0232,0.6336,0.0601,0.1665
14252,0.0210,0.6418,0.0442,0.1036
14253,0.0137,0.5772,0.0402,0.1169
14254,0.0106,0.4485,0.0436,0.1933
14255,0.0103,0.3890,0.0430,0.2284
14256,0.0074,0.2606,0.0514,0.3534
14257,0.0072,0.2422,0.0536,0.3781
14258,0.0070,0.2730,0.0509,0.3409
14259,0.0078,0.3272,0.0470,0.2854
14260,0.0050,0.3064,0.0439,0.2634
14261,0.0062,0.3075,0.0452,0.2756
14262,0.0081,0.4461,0.0361,0.1343
14263,0.0201,0.4679,0.0410,0.1768
14264,0.0138,0.4345,0.0441,0.2121
14265,0.0273,0.5058,0.0433,0.1764
14266,0.0176,0.4207,0.0510,0.2079
14267,0.0126,0.4912,0.0403,0.1605
14268,0.0165,0.5800,0.0390,0.1031
14269,0.0196,0.5717,0.0376,0.0887
14270,0.0278,0.6108,0.0366,0.0792
14271,0.0349,0.6249,0.0391,0.0811
14272,0.1674,0.4661,0.0647,0.0920
14273,0.4809,0.1182,0.1449,0.1025
14274,0.5172,0.0703,0.1537,0.1089
14275,0.5152,0.0248,0.1797,0.1332
14276,0.4161,0.1931,0.1294,0.0992
14277,0.1774,0.3217,0.0943,0.1261
14278,0.3471,0.0061,0.1748,0.1107
14279,0.1508,0.0005,0.0415,0.0250
14280,0.3401,0.0016,0.1259,0.0741
14281,0.4583,0.0016,0.1833,0.1164
14282,0.0873,0.0004,0.0366,0.0229
14283,0.0290,0.0001,0.0119,0.0093
14284,0.0523,0.0004,0.0292,0.0173
14285,0.5029,0.0025,0.2101,0.1323
14286,0.4748,0.0018,0.1998,0.1265
14287,0.4309,0.0025,0.2046,0.1323
14288,0.3722,0.0028,0.1758,0.1169
14289,0.4265,0.0015,0.1858,0.1154
14290,0.4537,0.0016,0.1614,0.1022
14291,0.4570,0.0004,0.1287,0.0846
14292,0.5606,0.0007,0.1152,0.0766
14293,0.4811,0.0006,0.1020,0.0666
14294,0.5855,0.0003,0.0962,0.0624
14295,0.6198,0.0001,0.0904,0.0602
14296,0.4533,0.0013,0.1265,0.0758
14297,0.5724,0.0006,0.1272,0.0811
14298,0.4795,0.0014,0.1517,0.0967
14299,0.5197,0.0004,0.0757,0.0486
14300,0.5840,0.0002,0.0746,0.0490
14301,0.5493,0.0006,0.0698,0.0432
14302,0.4514,0.0013,0.0735,0.0485
14303,0.4807,0.0014,0.0810,0.0519
14304,0.6490,0.0006,0.0879,0.0571
14305,0.5113,0.0060,0.1608,0.0917
14306,0.4324,0.0116,0.2409,0.1088
14307,0.3895,0.0151,0.2716,0.1187
14308,0.4122,0.0159,0.2969,0.1377
14309,0.4581,0.0106,0.2631,0.1269
14310,0.4957,0.0065,0.2193,0.1285
14311,0.3451,0.0117,0.3326,0.1479
14312,0.3602,0.0140,0.3319,0.1318
14313,0.3763,0.0144,0.3335,0.1317
14314,0.3968,0.0247,0.3034,0.0841
14315,0.3849,0.0214,0.3455,0.1066
14316,0.4443,0.0154,0.2438,0.1442
14317,0.0955,0.0016,0.0303,0.0298
14318,0.0263,0.0017,0.0252,0.0229
14319,0.3717,0.0131,0.2061,0.2377
14320,0.3061,0.0080,0.1954,0.1126
14321,0.3401,0.0139,0.2833,0.1643
14322,0.3782,0.0093,0.2161,0.1773
14323,0.3992,0.0038,0.1868,0.1154
14324,0.2746,0.0022,0.1186,0.0926
14325,0.3852,0.0020,0.1640,0.1135
14326,0.3543,0.0077,0.2120,0.1532
14327,0.3210,0.0088,0.2271,0.1561
14328,0.3413,0.0069,0.2148,0.1375
14329,0.2981,0.0082,0.1979,0.1425
14330,0.2315,0.0052,0.1558,0.0833
14331,0.3852,0.0100,0.2515,0.1369
14332,0.4921,0.0024,0.1588,0.1056
14333,0.4879,0.0043,0.1636,0.1435
14334,0.5641,0.0008,0.1334,0.0934
14335,0.4881,0.0050,0.1232,0.0864
14336,0.4750,0.0024,0.1298,0.1015
14337,0.4441,0.0071,0.1843,0.1505
14338,0.5877,0.0002,0.0802,0.0521
14339,0.4514,0.0087,0.1517,0.1274
14340,0.3782,0.0097,0.1822,0.1520
14341,0.5890,0.0008,0.0887,0.0622
14342,0.6077,0.0008,0.0755,0.0509
14343,0.5395,0.0000,0.0508,0.0334
14344,0.0885,0.0003,0.0124,0.0086
14345,0.0709,0.0036,0.0140,0.0098
14346,0.4901,0.0020,0.0985,0.0667
14347,0.5563,0.0056,0.1723,0.1103
14348,0.6489,0.0020,0.0980,0.0768
14349,0.6491,0.0078,0.1019,0.0691
14350,0.6121,0.0179,0.0744,0.0521
14351,0.0216,0.0007,0.0039,0.0027
14352,0.0000,0.0000,0.0000,0.0000
14353,0.0000,0.0000,0.0000,0.0000
14354,0.0000,0.0000,0.0000,0.0000
14355,0.0000,0.0000,0.0000,0.0000
14356,0.0000,0.0000,0.0000,0.0000
14357,0.0000,0.0000,0.0000,0.0000
14358,0.0000,0.0000,0.0000,0.0000
14359,0.0000,0.0000,0.0000,0.0000
14360,0.0000,0.0000,0.0000,0.0000
14361,0.0000,0.0000,0.0000,0.0000
14362,0.0000,0.0000,0.0000,0.0000
14363,0.0000,0.0000,0.0000,0.0000
14364,0.0000,0.0000,0.0000,0.0000
14365,0.0000,0.0000,0.0000,0.0000
14366,0.0000,0.0000,0.0000,0.0000
14367,0.0000,0.0000,0.0000,0.0000
14368,0.0000,0.0000,0.0000,0.0000
14369,0.0000,0.0000,0.0000,0.0000
14370,0.0000,0.0000,0.0000,0.0000
14371,0.0000,0.0000,0.0000,0.0000
14372,0.0000,0.0000,0.0000,0.0000
14373,0.1326,0.0001,0.0158,0.0105
14374,0.4775,0.0000,0.0601,0.0400
14375,0.5886,0.0016,0.0960,0.0789
14376,0.5994,0.0003,0.0661,0.0455
14377,0.1229,0.0000,0.0147,0.0099
14378,0.4022,0.0006,0.0542,0.0357
14379,0.3409,0.0070,0.1777,0.1072
14380,0.2686,0.0061,0.1527,0.0836
14381,0.2806,0.0071,0.2013,0.0979
14382,0.4180,0.0067,0.2056,0.0965
14383,0.2877,0.0082,0.2214,0.1053
14384,0.5187,0.0030,0.1591,0.1098
14385,0.3846,0.0136,0.2041,0.1749
14386,0.4145,0.0090,0.1752,0.1361
14387,0.4926,0.0069,0.1544,0.1296
14388,0.5286,0.0037,0.1099,0.0764
14389,0.4000,0.0054,0.1375,0.0806
14390,0.4336,0.0055,0.1842,0.0962
14391,0.3108,0.0101,0.2629,0.1394
14392,0.2732,0.0108,0.2717,0.1262
14393,0.3508,0.0077,0.2128,0.0900
14394,0.3607,0.0056,0.1808,0.0990
14395,0.2450,0.0075,0.1871,0.0964
14396,0.2074,0.0109,0.1939,0.1643
14397,0.5881,0.0020,0.1170,0.0797
14398,0.3856,0.2224,0.1303,0.1297
14399,0.0363,0.7127,0.0387,0.0935
14400,0.0299,0.6808,0.0366,0.0881
14401,0.0177,0.6469,0.0388,0.1000
14402,0.0265,0.6525,0.0381,0.1119
14403,0.0169,0.4934,0.0402,0.1683
14404,0.0121,0.4304,0.0444,0.2237
14405,0.0133,0.4864,0.0396,0.1592
14406,0.0209,0.4346,0.0454,0.2277
14407,0.0169,0.4893,0.0396,0.1582
14408,0.0079,0.3673,0.0437,0.2359
14409,0.0081,0.3971,0.0419,0.1862
14410,0.0098,0.4986,0.0340,0.0993
14411,0.0208,0.4565,0.0446,0.2178
14412,0.0409,0.4209,0.0435,0.2232
14413,0.0249,0.4403,0.0425,0.2006
14414,0.0135,0.4936,0.0418,0.1719
14415,0.0162,0.4377,0.0428,0.2047
14416,0.0203,0.5500,0.0357,0.0876
14417,0.0276,0.4901,0.0364,0.0818
14418,0.0699,0.6171,0.0396,0.0846
14419,0.1254,0.5516,0.0522,0.0896
14420,0.1974,0.4643,0.0706,0.0938
14421,0.2588,0.3721,0.1058,0.1008
14422,0.4134,0.1812,0.1570,0.1083
14423,0.5750,0.0069,0.1638,0.0966
14424,0.5799,0.0010,0.1295,0.0800
14425,0.3903,0.0240,0.1259,0.0949
14426,0.3692,0.0021,0.1494,0.0938
14427,0.1022,0.0002,0.0255,0.0162
14428,0.3960,0.0013,0.1106,0.0700
14429,0.2747,0.0005,0.0833,0.0521
14430,0.0000,0.0000,0.0000,0.0000
14431,0.0000,0.0000,0.0000,0.0000
14432,0.2731,0.0006,0.1009,0.0655
14433,0.3766,0.0027,0.1421,0.0911
14434,0.4971,0.0004,0.1534,0.1025
14435,0.4928,0.0003,0.1780,0.1183
14436,0.4164,0.0006,0.1634,0.1100
14437,0.4177,0.0017,0.1490,0.0984
14438,0.3960,0.0022,0.1252,0.0883
14439,0.4962,0.0006,0.1272,0.0859
14440,0.5192,0.0006,0.1158,0.0767
14441,0.6085,0.0003,0.1081,0.0734
14442,0.5582,0.0007,0.1445,0.0929
14443,0.5042,0.0003,0.0877,0.0572
14444,0.4703,0.0008,0.1312,0.0827
14445,0.4934,0.0011,0.1302,0.0827
14446,0.5259,0.0020,0.1409,0.0809
14447,0.5300,0.0011,0.1210,0.0785
14448,0.5578,0.0011,0.1336,0.0826
14449,0.5638,0.0009,0.0907,0.0594
14450,0.4208,0.0006,0.0601,0.0375
14451,0.4524,0.0023,0.1176,0.0692
14452,0.5391,0.0016,0.1443,0.0877
14453,0.4369,0.0042,0.1669,0.1042
14454,0.3832,0.0178,0.2752,0.1104
14455,0.2966,0.0177,0.2117,0.0809
14456,0.4291,0.0205,0.2627,0.1068
14457,0.4140,0.0227,0.3050,0.1066
14458,0.4288,0.0104,0.2773,0.1362
14459,0.4270,0.0139,0.3051,0.0984
14460,0.3241,0.0166,0.3067,0.0966
14461,0.3738,0.0168,0.3314,0.1108
14462,0.4978,0.0139,0.2458,0.0895
14463,0.4493,0.0171,0.2929,0.0843
14464,0.1812,0.0076,0.1226,0.0618
14465,0.0000,0.0000,0.0000,0.0000
14466,0.0000,0.0000,0.0000,0.0000
14467,0.0817,0.0025,0.0468,0.0454
14468,0.3113,0.0049,0.1584,0.1010
14469,0.3692,0.0123,0.2508,0.1664
14470,0.4035,0.0103,0.2719,0.1708
14471,0.3175,0.0127,0.2426,0.1438
14472,0.3109,0.0106,0.2124,0.1774
14473,0.3358,0.0094,0.2190,0.1668
14474,0.3302,0.0064,0.2274,0.1443
14475,0.2973,0.0102,0.2197,0.1231
14476,0.2744,0.0138,0.2698,0.1126
14477,0.2479,0.0117,0.2116,0.1552
14478,0.1399,0.0014,0.0716,0.0450
14479,0.3875,0.0039,0.1759,0.1239
14480,0.5245,0.0013,0.1642,0.1040
14481,0.5522,0.0012,0.1574,0.1018
14482,0.4985,0.0038,0.1429,0.0820
14483,0.5258,0.0052,0.1513,0.1128
14484,0.5523,0.0044,0.1454,0.1175
14485,0.6224,0.0014,0.1073,0.0693
14486,0.6375,0.0018,0.0902,0.0694
14487,0.3418,0.0129,0.2015,0.1807
14488,0.3443,0.0012,0.0987,0.0656
14489,0.5012,0.0017,0.1273,0.0892
14490,0.6592,0.0001,0.0659,0.0437
14491,0.6680,0.0009,0.0883,0.0584
14492,0.1785,0.0003,0.0247,0.0165
14493,0.0000,0.0000,0.0000,0.0000
14494,0.0131,0.0000,0.0024,0.0016
14495,0.2216,0.0016,0.0491,0.0370
14496,0.4525,0.0011,0.0859,0.0579
14497,0.4985,0.0013,0.0914,0.0590
14498,0.2148,0.0027,0.0329,0.0222
14499,0.0000,0.0000,0.0000,0.0000
14500,0.0000,0.0000,0.0000,0.0000
14501,0.0000,0.0000,0.0000,0.0000
14502,0.0000,0.0000,0.0000,0.0000
14503,0.0000,0.0000,0.0000,0.0000
14504,0.0000,0.0000,0.0000,0.0000
14505,0.0000,0.0000,0.0000,0.0000
14506,0.0000,0.0000,0.0000,0.0000
14507,0.0000,0.0000,0.0000,0.0000
14508,0.0000,0.0000,0.0000,0.0000
14509,0.0000,0.0000,0.0000,0.0000
14510,0.0000,0.0000,0.0000,0.0000
14511,0.0000,0.0000,0.0000,0.0000
14512,0.0000,0.0000,0.0000,0.0000
14513,0.0000,0.0000,0.0000,0.0000
14514,0.0000,0.0000,0.0000,0.0000
14515,0.0000,0.0000,0.0000,0.0000
14516,0.0000,0.0000,0.0000,0.0000
14517,0.0000,0.0000,0.0000,0.0000
14518,0.0000,0.0000,0.0000,0.0000
14519,0.0000,0.0000,0.0000,0.0000
14520,0.0000,0.0000,0.0000,0.0000
14521,0.2910,0.0000,0.0394,0.0261
14522,0.5684,0.0009,0.0936,0.0712
14523,0.6346,0.0008,0.0951,0.0698
14524,0.6374,0.0000,0.0494,0.0331
14525,0.2894,0.0001,0.0248,0.0160
14526,0.3327,0.0053,0.1315,0.0857
14527,0.3078,0.0083,0.1799,0.0984
14528,0.1694,0.0053,0.1375,0.0651
14529,0.2014,0.0079,0.2035,0.0953
14530,0.2770,0.0111,0.2497,0.1045
14531,0.4499,0.0028,0.1534,0.0893
14532,0.5316,0.0029,0.1462,0.1006
14533,0.5446,0.0009,0.1536,0.1053
14534,0.6392,0.0000,0.1058,0.0706
14535,0.5720,0.0004,0.1083,0.0717
14536,0.5909,0.0007,0.1095,0.0729
14537,0.5600,0.0009,0.1104,0.0689
14538,0.4264,0.0062,0.2160,0.1136
14539,0.3706,0.0074,0.2697,0.1421
14540,0.1440,0.0111,0.2497,0.1028
14541,0.3736,0.0056,0.2084,0.1039
14542,0.1416,0.0086,0.2227,0.0961
14543,0.0997,0.0080,0.1636,0.1019
14544,0.2441,0.0111,0.2054,0.1595
14545,0.5939,0.0022,0.1142,0.0899
14546,0.4115,0.2334,0.1093,0.1103
14547,0.0881,0.6702,0.0492,0.0951
14548,0.0351,0.7249,0.0396,0.0959
14549,0.0307,0.7212,0.0401,0.0946
14550,0.0323,0.7026,0.0377,0.0953
14551,0.0217,0.5927,0.0375,0.1094
14552,0.0206,0.5670,0.0406,0.1270
14553,0.0338,0.6291,0.0376,0.0923
14554,0.0403,0.5664,0.0416,0.1437
14555,0.0181,0.5082,0.0425,0.1666
14556,0.0344,0.4417,0.0485,0.2340
14557,0.0192,0.3412,0.0582,0.3173
14558,0.0176,0.5068,0.0439,0.1820
14559,0.0463,0.5486,0.0392,0.1314
14560,0.0221,0.5438,0.0413,0.1515
14561,0.0217,0.4489,0.0402,0.1756
14562,0.0181,0.5574,0.0365,0.1018
14563,0.0680,0.5117,0.0424,0.1582
14564,0.0244,0.5672,0.0362,0.0948
14565,0.0412,0.6036,0.0358,0.0880
14566,0.0248,0.6265,0.0376,0.0828
14567,0.0308,0.6286,0.0384,0.0878
14568,0.2163,0.4188,0.1016,0.1031
14569,0.4752,0.1715,0.1045,0.0833
14570,0.5094,0.1212,0.1163,0.0902
14571,0.4321,0.1132,0.1602,0.1151
14572,0.4012,0.0060,0.1361,0.0873
14573,0.2200,0.0018,0.0711,0.0441
14574,0.1053,0.0004,0.0323,0.0202
14575,0.1262,0.0007,0.0489,0.0302
14576,0.2161,0.0019,0.1077,0.0685
14577,0.1054,0.0014,0.0509,0.0342
14578,0.0031,0.0001,0.0022,0.0009
14579,0.0000,0.0000,0.0000,0.0000
14580,0.3520,0.0023,0.1487,0.1119
14581,0.4660,0.0032,0.2340,0.1480
14582,0.4908,0.0028,0.2133,0.1409
14583,0.4022,0.0043,0.2028,0.1339
14584,0.5263,0.0005,0.1064,0.0706
14585,0.5103,0.0019,0.1419,0.1118
14586,0.5509,0.0003,0.1172,0.0771
14587,0.4406,0.0002,0.0750,0.0492
14588,0.4132,0.0007,0.0977,0.0664
14589,0.5074,0.0005,0.1109,0.0715
14590,0.4503,0.0021,0.1373,0.0878
14591,0.3967,0.0008,0.1258,0.0811
14592,0.3191,0.0026,0.1139,0.0741
14593,0.3981,0.0030,0.1695,0.1003
14594,0.5387,0.0007,0.1166,0.0744
14595,0.4052,0.0011,0.1028,0.0622
14596,0.3796,0.0007,0.0852,0.0545
14597,0.4056,0.0007,0.0844,0.0528
14598,0.3201,0.0039,0.1272,0.0695
14599,0.4136,0.0029,0.1169,0.0705
14600,0.5039,0.0034,0.1838,0.1073
14601,0.4512,0.0091,0.2254,0.1411
14602,0.3906,0.0277,0.2828,0.1111
14603,0.3977,0.0294,0.2237,0.1034
14604,0.4360,0.0195,0.2707,0.1129
14605,0.4087,0.0359,0.2889,0.0994
14606,0.4663,0.0105,0.2588,0.1230
14607,0.4343,0.0131,0.2927,0.0903
14608,0.4517,0.0130,0.2864,0.1047
14609,0.4063,0.0161,0.3045,0.1187
14610,0.3907,0.0069,0.1474,0.0742
14611,0.0257,0.0005,0.0076,0.0038
14612,0.0000,0.0000,0.0000,0.0000
14613,0.0000,0.0000,0.0000,0.0000
14614,0.0528,0.0032,0.0506,0.0289
14615,0.0242,0.0015,0.0273,0.0141
14616,0.3573,0.0100,0.2303,0.1038
14617,0.4513,0.0075,0.2259,0.1755
14618,0.3877,0.0133,0.2536,0.2005
14619,0.3372,0.0121,0.2510,0.1756
14620,0.2653,0.0140,0.2523,0.1499
14621,0.2902,0.0119,0.2677,0.1434
14622,0.3623,0.0128,0.2820,0.1751
14623,0.3349,0.0022,0.1519,0.0862
14624,0.2911,0.0054,0.1720,0.0949
14625,0.2835,0.0097,0.2183,0.1248
14626,0.2168,0.0065,0.1540,0.0982
14627,0.1662,0.0009,0.0669,0.0499
14628,0.4631,0.0010,0.1337,0.0899
14629,0.4806,0.0004,0.1457,0.0953
14630,0.4647,0.0012,0.1507,0.0991
14631,0.4052,0.0044,0.1779,0.1197
14632,0.3109,0.0003,0.0684,0.0449
14633,0.5067,0.0005,0.1108,0.0746
14634,0.6774,0.0002,0.0729,0.0481
14635,0.5485,0.0003,0.0665,0.0432
14636,0.5332,0.0025,0.1124,0.0717
14637,0.5604,0.0009,0.0737,0.0477
14638,0.5755,0.0004,0.0827,0.0540
14639,0.6178,0.0002,0.1071,0.0703
14640,0.2122,0.0006,0.0422,0.0284
14641,0.0000,0.0000,0.0000,0.0000
14642,0.0000,0.0000,0.0000,0.0000
14643,0.0000,0.0000,0.0000,0.0000
14644,0.0000,0.0000,0.0000,0.0000
14645,0.0000,0.0000,0.0000,0.0000
14646,0.0000,0.0000,0.0000,0.0000
14647,0.0000,0.0000,0.0000,0.0000
14648,0.0000,0.0000,0.0000,0.0000
14649,0.0000,0.0000,0.0000,0.0000
14650,0.0000,0.0000,0.0000,0.0000
14651,0.0000,0.0000,0.0000,0.0000
14652,0.0000,0.0000,0.0000,0.0000
14653,0.0000,0.0000,0.0000,0.0000
14654,0.0000,0.0000,0.0000,0.0000
14655,0.0000,0.0000,0.0000,0.0000
14656,0.0000,0.0000,0.0000,0.0000
14657,0.0000,0.0000,0.0000,0.0000
14658,0.0000,0.0000,0.0000,0.0000
14659,0.0000,0.0000,0.0000,0.0000
14660,0.0000,0.0000,0.0000,0.0000
14661,0.0000,0.0000,0.0000,0.0000
14662,0.0000,0.0000,0.0000,0.0000
14663,0.0000,0.0000,0.0000,0.0000
14664,0.0000,0.0000,0.0000,0.0000
14665,0.0000,0.0000,0.0000,0.0000
14666,0.0000,0.0000,0.0000,0.0000
14667,0.0000,0.0000,0.0000,0.0000
